2019-09-17 16:18:14.174903: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-09-17 16:18:14.438357: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:0e:00.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2019-09-17 16:18:14.438409: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:0e:00.0, compute capability: 3.7)
User_count: 409000 Item_count: 46426 Cate_count: 6
len_cate_list:  46426
test_set_0_5:  [(117682, [35427, 2506, 19335, 18467, 19310, 17458], (18532, 1137)), (9751, [19419, 29828, 10976, 10412, 10380, 40538, 39435, 39437, 37415, 36742, 11506], (45105, 38769)), (326074, [14887, 39036], (39185, 7303)), (94909, [19221], (45874, 24548)), (328570, [28529], (29224, 22711))]
****user_emb_w--shape**** <bound method TensorShape.as_list of TensorShape([Dimension(409000), Dimension(128)])>
****user_emb_w--shape**** (409000, 128)
****ic--shape***** <bound method TensorShape.as_list of TensorShape([Dimension(None)])>
****ic--shape***** (?,)
****i_emb--shape**** <bound method TensorShape.as_list of TensorShape([Dimension(None), Dimension(128)])>
****i_emb--shape**** (?, 128)
****ib--shape***** (?,)
****jc--shape**** (?,)
***j_emb--shape**** (?, 128)
****j_b--shape**** (?,)
****hc--shape**** (?, ?)
****h_emb--shape**** (?, ?, 128)
****hist_i--shape**** (?, 1, 128)
****u_emb_i--shape**** (?, 128)
[None, 128]
[None, 128]
[None, 128]
[None, 128]
[None, 100, 128]
[None, 2]
test_gauc: 0.5079	 test_auc: 0.5061
Epoch 0 Global_step 1000	Train_loss: 0.6963	Eval_GAUC: 0.8013	Eval_AUC: 0.8007
Epoch 13 Global_step 211000	Train_loss: 0.5359	Eval_GAUC: 0.8173	Eval_AUC: 0.8170
Epoch 13 Global_step 212000	Train_loss: 0.5352	Eval_GAUC: 0.8172	Eval_AUC: 0.8170
Epoch 13 Global_step 213000	Train_loss: 0.5346	Eval_GAUC: 0.8173	Eval_AUC: 0.8171
Epoch 13 Global_step 214000	Train_loss: 0.5354	Eval_GAUC: 0.8174	Eval_AUC: 0.8170
Epoch 13 Global_step 215000	Train_loss: 0.5339	Eval_GAUC: 0.8173	Eval_AUC: 0.8170
Epoch 13 Global_step 216000	Train_loss: 0.5337	Eval_GAUC: 0.8173	Eval_AUC: 0.8170
Epoch 13 Global_step 217000	Train_loss: 0.5358	Eval_GAUC: 0.8174	Eval_AUC: 0.8171
Epoch 13 Global_step 218000	Train_loss: 0.5347	Eval_GAUC: 0.8173	Eval_AUC: 0.8170
Epoch 13 Global_step 219000	Train_loss: 0.5328	Eval_GAUC: 0.8174	Eval_AUC: 0.8171
Epoch 13 Global_step 220000	Train_loss: 0.5322	Eval_GAUC: 0.8174	Eval_AUC: 0.8171
Epoch 13 Global_step 221000	Train_loss: 0.5333	Eval_GAUC: 0.8173	Eval_AUC: 0.8171
Epoch 13 Global_step 222000	Train_loss: 0.5342	Eval_GAUC: 0.8172	Eval_AUC: 0.8171
Epoch 13 DONE	Cost time: 51721.08
Epoch 14 Global_step 223000	Train_loss: 0.3850	Eval_GAUC: 0.8173	Eval_AUC: 0.8171
Epoch 14 Global_step 224000	Train_loss: 0.5334	Eval_GAUC: 0.8174	Eval_AUC: 0.8171
Epoch 14 Global_step 225000	Train_loss: 0.5328	Eval_GAUC: 0.8174	Eval_AUC: 0.8172
Epoch 14 Global_step 226000	Train_loss: 0.5335	Eval_GAUC: 0.8173	Eval_AUC: 0.8171
Epoch 14 Global_step 227000	Train_loss: 0.5316	Eval_GAUC: 0.8175	Eval_AUC: 0.8172
Epoch 14 Global_step 228000	Train_loss: 0.5305	Eval_GAUC: 0.8175	Eval_AUC: 0.8172
Epoch 14 Global_step 229000	Train_loss: 0.5328	Eval_GAUC: 0.8174	Eval_AUC: 0.8173
Epoch 14 Global_step 230000	Train_loss: 0.5324	Eval_GAUC: 0.8173	Eval_AUC: 0.8172
Epoch 14 Global_step 231000	Train_loss: 0.5329	Eval_GAUC: 0.8174	Eval_AUC: 0.8173
Epoch 14 Global_step 232000	Train_loss: 0.5319	Eval_GAUC: 0.8176	Eval_AUC: 0.8173
Epoch 14 Global_step 233000	Train_loss: 0.5319	Eval_GAUC: 0.8177	Eval_AUC: 0.8174
Epoch 14 Global_step 234000	Train_loss: 0.5313	Eval_GAUC: 0.8175	Eval_AUC: 0.8173
Epoch 14 Global_step 235000	Train_loss: 0.5304	Eval_GAUC: 0.8176	Eval_AUC: 0.8173
Epoch 14 Global_step 236000	Train_loss: 0.5305	Eval_GAUC: 0.8176	Eval_AUC: 0.8173
Epoch 14 Global_step 237000	Train_loss: 0.5310	Eval_GAUC: 0.8176	Eval_AUC: 0.8174
Epoch 14 Global_step 238000	Train_loss: 0.5315	Eval_GAUC: 0.8176	Eval_AUC: 0.8174
Epoch 14 DONE	Cost time: 55449.41
Epoch 15 Global_step 239000	Train_loss: 0.4488	Eval_GAUC: 0.8175	Eval_AUC: 0.8174
Epoch 15 Global_step 240000	Train_loss: 0.5286	Eval_GAUC: 0.8176	Eval_AUC: 0.8174
Epoch 15 Global_step 241000	Train_loss: 0.5335	Eval_GAUC: 0.8176	Eval_AUC: 0.8174
Epoch 15 Global_step 242000	Train_loss: 0.5283	Eval_GAUC: 0.8176	Eval_AUC: 0.8174
Epoch 15 Global_step 243000	Train_loss: 0.5287	Eval_GAUC: 0.8178	Eval_AUC: 0.8175
Epoch 15 Global_step 244000	Train_loss: 0.5302	Eval_GAUC: 0.8178	Eval_AUC: 0.8174
Epoch 15 Global_step 245000	Train_loss: 0.5297	Eval_GAUC: 0.8178	Eval_AUC: 0.8174
Epoch 15 Global_step 246000	Train_loss: 0.5302	Eval_GAUC: 0.8178	Eval_AUC: 0.8175
Epoch 15 Global_step 247000	Train_loss: 0.5291	Eval_GAUC: 0.8179	Eval_AUC: 0.8175
Epoch 15 Global_step 248000	Train_loss: 0.5284	Eval_GAUC: 0.8178	Eval_AUC: 0.8176
Epoch 15 Global_step 249000	Train_loss: 0.5283	Eval_GAUC: 0.8179	Eval_AUC: 0.8176
Epoch 15 Global_step 250000	Train_loss: 0.5279	Eval_GAUC: 0.8178	Eval_AUC: 0.8175
Epoch 15 Global_step 251000	Train_loss: 0.5283	Eval_GAUC: 0.8179	Eval_AUC: 0.8176
Epoch 15 Global_step 252000	Train_loss: 0.5294	Eval_GAUC: 0.8178	Eval_AUC: 0.8176
Epoch 15 Global_step 253000	Train_loss: 0.5284	Eval_GAUC: 0.8179	Eval_AUC: 0.8176
Epoch 15 Global_step 254000	Train_loss: 0.5312	Eval_GAUC: 0.8178	Eval_AUC: 0.8176
Epoch 15 DONE	Cost time: 59191.97
Epoch 16 Global_step 255000	Train_loss: 0.5090	Eval_GAUC: 0.8178	Eval_AUC: 0.8176
Epoch 16 Global_step 256000	Train_loss: 0.5280	Eval_GAUC: 0.8178	Eval_AUC: 0.8176
Epoch 16 Global_step 257000	Train_loss: 0.5279	Eval_GAUC: 0.8179	Eval_AUC: 0.8177
Epoch 16 Global_step 258000	Train_loss: 0.5282	Eval_GAUC: 0.8179	Eval_AUC: 0.8178
Epoch 16 Global_step 259000	Train_loss: 0.5269	Eval_GAUC: 0.8179	Eval_AUC: 0.8177
Epoch 16 Global_step 260000	Train_loss: 0.5280	Eval_GAUC: 0.8179	Eval_AUC: 0.8177
Epoch 16 Global_step 261000	Train_loss: 0.5271	Eval_GAUC: 0.8180	Eval_AUC: 0.8179
Epoch 16 Global_step 262000	Train_loss: 0.5280	Eval_GAUC: 0.8181	Eval_AUC: 0.8178
Epoch 16 Global_step 263000	Train_loss: 0.5274	Eval_GAUC: 0.8180	Eval_AUC: 0.8178
Epoch 16 Global_step 264000	Train_loss: 0.5264	Eval_GAUC: 0.8181	Eval_AUC: 0.8178
Epoch 16 Global_step 265000	Train_loss: 0.5285	Eval_GAUC: 0.8181	Eval_AUC: 0.8178
Epoch 16 Global_step 266000	Train_loss: 0.5264	Eval_GAUC: 0.8181	Eval_AUC: 0.8179
Epoch 16 Global_step 267000	Train_loss: 0.5256	Eval_GAUC: 0.8182	Eval_AUC: 0.8180
Epoch 16 Global_step 268000	Train_loss: 0.5264	Eval_GAUC: 0.8182	Eval_AUC: 0.8180
Epoch 16 Global_step 269000	Train_loss: 0.5270	Eval_GAUC: 0.8181	Eval_AUC: 0.8179
Epoch 16 DONE	Cost time: 62894.02
Epoch 17 Global_step 270000	Train_loss: 0.0479	Eval_GAUC: 0.8182	Eval_AUC: 0.8180
Epoch 17 Global_step 271000	Train_loss: 0.5235	Eval_GAUC: 0.8183	Eval_AUC: 0.8180
Epoch 17 Global_step 272000	Train_loss: 0.5252	Eval_GAUC: 0.8183	Eval_AUC: 0.8180
Epoch 17 Global_step 273000	Train_loss: 0.5250	Eval_GAUC: 0.8183	Eval_AUC: 0.8181
Epoch 17 Global_step 274000	Train_loss: 0.5271	Eval_GAUC: 0.8184	Eval_AUC: 0.8181
Epoch 17 Global_step 275000	Train_loss: 0.5255	Eval_GAUC: 0.8184	Eval_AUC: 0.8182
Epoch 17 Global_step 276000	Train_loss: 0.5262	Eval_GAUC: 0.8185	Eval_AUC: 0.8182
Epoch 17 Global_step 277000	Train_loss: 0.5249	Eval_GAUC: 0.8185	Eval_AUC: 0.8182
Epoch 17 Global_step 278000	Train_loss: 0.5264	Eval_GAUC: 0.8185	Eval_AUC: 0.8182
Epoch 17 Global_step 279000	Train_loss: 0.5264	Eval_GAUC: 0.8185	Eval_AUC: 0.8183
Epoch 17 Global_step 280000	Train_loss: 0.5246	Eval_GAUC: 0.8185	Eval_AUC: 0.8183
Epoch 17 Global_step 281000	Train_loss: 0.5255	Eval_GAUC: 0.8186	Eval_AUC: 0.8183
Epoch 17 Global_step 282000	Train_loss: 0.5232	Eval_GAUC: 0.8186	Eval_AUC: 0.8184
Epoch 17 Global_step 283000	Train_loss: 0.5245	Eval_GAUC: 0.8186	Eval_AUC: 0.8184
Epoch 17 Global_step 284000	Train_loss: 0.5226	Eval_GAUC: 0.8185	Eval_AUC: 0.8184
Epoch 17 Global_step 285000	Train_loss: 0.5251	Eval_GAUC: 0.8186	Eval_AUC: 0.8185
Epoch 17 DONE	Cost time: 66627.45
Epoch 18 Global_step 286000	Train_loss: 0.1117	Eval_GAUC: 0.8186	Eval_AUC: 0.8184
Epoch 18 Global_step 287000	Train_loss: 0.5225	Eval_GAUC: 0.8188	Eval_AUC: 0.8185
Epoch 18 Global_step 288000	Train_loss: 0.5232	Eval_GAUC: 0.8187	Eval_AUC: 0.8185
Epoch 18 Global_step 289000	Train_loss: 0.5224	Eval_GAUC: 0.8187	Eval_AUC: 0.8185
Epoch 18 Global_step 290000	Train_loss: 0.5258	Eval_GAUC: 0.8188	Eval_AUC: 0.8186
Epoch 18 Global_step 291000	Train_loss: 0.5219	Eval_GAUC: 0.8190	Eval_AUC: 0.8187
Epoch 18 Global_step 292000	Train_loss: 0.5245	Eval_GAUC: 0.8189	Eval_AUC: 0.8186
Epoch 18 Global_step 293000	Train_loss: 0.5227	Eval_GAUC: 0.8189	Eval_AUC: 0.8187
Epoch 18 Global_step 294000	Train_loss: 0.5240	Eval_GAUC: 0.8189	Eval_AUC: 0.8187
Epoch 18 Global_step 295000	Train_loss: 0.5246	Eval_GAUC: 0.8190	Eval_AUC: 0.8188
Epoch 18 Global_step 296000	Train_loss: 0.5218	Eval_GAUC: 0.8189	Eval_AUC: 0.8188
Epoch 18 Global_step 297000	Train_loss: 0.5231	Eval_GAUC: 0.8189	Eval_AUC: 0.8188
Epoch 18 Global_step 298000	Train_loss: 0.5240	Eval_GAUC: 0.8191	Eval_AUC: 0.8189
Epoch 18 Global_step 299000	Train_loss: 0.5225	Eval_GAUC: 0.8191	Eval_AUC: 0.8189
Epoch 18 Global_step 300000	Train_loss: 0.5226	Eval_GAUC: 0.8191	Eval_AUC: 0.8189
Epoch 18 Global_step 301000	Train_loss: 0.5231	Eval_GAUC: 0.8192	Eval_AUC: 0.8190
Epoch 18 DONE	Cost time: 70369.53
Epoch 19 Global_step 302000	Train_loss: 0.1764	Eval_GAUC: 0.8191	Eval_AUC: 0.8189
Epoch 19 Global_step 303000	Train_loss: 0.5186	Eval_GAUC: 0.8192	Eval_AUC: 0.8189
Epoch 19 Global_step 304000	Train_loss: 0.5229	Eval_GAUC: 0.8192	Eval_AUC: 0.8191
Epoch 19 Global_step 305000	Train_loss: 0.5245	Eval_GAUC: 0.8193	Eval_AUC: 0.8192
Epoch 19 Global_step 306000	Train_loss: 0.5224	Eval_GAUC: 0.8193	Eval_AUC: 0.8192
Epoch 19 Global_step 307000	Train_loss: 0.5212	Eval_GAUC: 0.8194	Eval_AUC: 0.8193
Epoch 19 Global_step 308000	Train_loss: 0.5217	Eval_GAUC: 0.8194	Eval_AUC: 0.8193
Epoch 19 Global_step 309000	Train_loss: 0.5212	Eval_GAUC: 0.8195	Eval_AUC: 0.8193
Epoch 19 Global_step 310000	Train_loss: 0.5215	Eval_GAUC: 0.8195	Eval_AUC: 0.8194
Epoch 19 Global_step 311000	Train_loss: 0.5208	Eval_GAUC: 0.8196	Eval_AUC: 0.8194
Epoch 19 Global_step 312000	Train_loss: 0.5218	Eval_GAUC: 0.8196	Eval_AUC: 0.8195
Epoch 19 Global_step 313000	Train_loss: 0.5198	Eval_GAUC: 0.8198	Eval_AUC: 0.8196
Epoch 19 Global_step 314000	Train_loss: 0.5208	Eval_GAUC: 0.8198	Eval_AUC: 0.8196
Epoch 19 Global_step 315000	Train_loss: 0.5232	Eval_GAUC: 0.8198	Eval_AUC: 0.8196
Epoch 19 Global_step 316000	Train_loss: 0.5211	Eval_GAUC: 0.8198	Eval_AUC: 0.8196
Epoch 19 Global_step 317000	Train_loss: 0.5190	Eval_GAUC: 0.8198	Eval_AUC: 0.8197
Epoch 19 DONE	Cost time: 74101.28
Epoch 20 Global_step 318000	Train_loss: 0.2405	Eval_GAUC: 0.8198	Eval_AUC: 0.8197
Epoch 20 Global_step 319000	Train_loss: 0.5211	Eval_GAUC: 0.8200	Eval_AUC: 0.8198
Epoch 20 Global_step 320000	Train_loss: 0.5202	Eval_GAUC: 0.8199	Eval_AUC: 0.8198
Epoch 20 Global_step 321000	Train_loss: 0.5208	Eval_GAUC: 0.8200	Eval_AUC: 0.8199
Epoch 20 Global_step 322000	Train_loss: 0.5205	Eval_GAUC: 0.8200	Eval_AUC: 0.8200
Epoch 20 Global_step 323000	Train_loss: 0.5190	Eval_GAUC: 0.8201	Eval_AUC: 0.8200
Epoch 20 Global_step 324000	Train_loss: 0.5210	Eval_GAUC: 0.8201	Eval_AUC: 0.8200
Epoch 20 Global_step 325000	Train_loss: 0.5200	Eval_GAUC: 0.8201	Eval_AUC: 0.8201
Epoch 20 Global_step 326000	Train_loss: 0.5192	Eval_GAUC: 0.8201	Eval_AUC: 0.8201
Epoch 20 Global_step 327000	Train_loss: 0.5203	Eval_GAUC: 0.8201	Eval_AUC: 0.8201
Epoch 20 Global_step 328000	Train_loss: 0.5209	Eval_GAUC: 0.8202	Eval_AUC: 0.8201
Epoch 20 Global_step 329000	Train_loss: 0.5184	Eval_GAUC: 0.8201	Eval_AUC: 0.8201
Epoch 20 Global_step 330000	Train_loss: 0.5179	Eval_GAUC: 0.8201	Eval_AUC: 0.8201
Epoch 20 Global_step 331000	Train_loss: 0.5196	Eval_GAUC: 0.8199	Eval_AUC: 0.8200
Epoch 20 Global_step 332000	Train_loss: 0.5181	Eval_GAUC: 0.8198	Eval_AUC: 0.8199
Epoch 20 Global_step 333000	Train_loss: 0.5198	Eval_GAUC: 0.8196	Eval_AUC: 0.8197
Epoch 20 DONE	Cost time: 77837.14
Epoch 21 Global_step 334000	Train_loss: 0.3017	Eval_GAUC: 0.8195	Eval_AUC: 0.8196
Epoch 21 Global_step 335000	Train_loss: 0.5172	Eval_GAUC: 0.8193	Eval_AUC: 0.8194
Epoch 21 Global_step 336000	Train_loss: 0.5197	Eval_GAUC: 0.8191	Eval_AUC: 0.8191
Epoch 21 Global_step 337000	Train_loss: 0.5184	Eval_GAUC: 0.8191	Eval_AUC: 0.8191
Epoch 21 Global_step 338000	Train_loss: 0.5181	Eval_GAUC: 0.8190	Eval_AUC: 0.8190
Epoch 21 Global_step 339000	Train_loss: 0.5202	Eval_GAUC: 0.8188	Eval_AUC: 0.8188
Epoch 21 Global_step 340000	Train_loss: 0.5178	Eval_GAUC: 0.8187	Eval_AUC: 0.8187
Epoch 21 Global_step 341000	Train_loss: 0.5195	Eval_GAUC: 0.8185	Eval_AUC: 0.8186
Epoch 21 Global_step 342000	Train_loss: 0.5183	Eval_GAUC: 0.8184	Eval_AUC: 0.8185
Epoch 21 Global_step 343000	Train_loss: 0.5178	Eval_GAUC: 0.8182	Eval_AUC: 0.8184
Epoch 21 Global_step 344000	Train_loss: 0.5191	Eval_GAUC: 0.8181	Eval_AUC: 0.8183
Epoch 21 Global_step 345000	Train_loss: 0.5183	Eval_GAUC: 0.8179	Eval_AUC: 0.8180
Epoch 21 Global_step 346000	Train_loss: 0.5189	Eval_GAUC: 0.8176	Eval_AUC: 0.8177
Epoch 21 Global_step 347000	Train_loss: 0.5172	Eval_GAUC: 0.8175	Eval_AUC: 0.8176
Epoch 21 Global_step 348000	Train_loss: 0.5195	Eval_GAUC: 0.8174	Eval_AUC: 0.8176
Epoch 21 Global_step 349000	Train_loss: 0.5165	Eval_GAUC: 0.8172	Eval_AUC: 0.8173
Epoch 21 DONE	Cost time: 81564.02
Epoch 22 Global_step 350000	Train_loss: 0.3669	Eval_GAUC: 0.8169	Eval_AUC: 0.8170
Epoch 22 Global_step 351000	Train_loss: 0.5164	Eval_GAUC: 0.8167	Eval_AUC: 0.8168
Epoch 22 Global_step 352000	Train_loss: 0.5174	Eval_GAUC: 0.8164	Eval_AUC: 0.8166
Epoch 22 Global_step 353000	Train_loss: 0.5176	Eval_GAUC: 0.8160	Eval_AUC: 0.8162
Epoch 22 Global_step 354000	Train_loss: 0.5200	Eval_GAUC: 0.8154	Eval_AUC: 0.8156
Epoch 22 Global_step 355000	Train_loss: 0.5195	Eval_GAUC: 0.8149	Eval_AUC: 0.8152
Epoch 22 Global_step 356000	Train_loss: 0.5183	Eval_GAUC: 0.8144	Eval_AUC: 0.8148
Epoch 22 Global_step 357000	Train_loss: 0.5180	Eval_GAUC: 0.8132	Eval_AUC: 0.8138
Epoch 22 Global_step 358000	Train_loss: 0.5192	Eval_GAUC: 0.8128	Eval_AUC: 0.8133
Epoch 22 Global_step 359000	Train_loss: 0.5178	Eval_GAUC: 0.8123	Eval_AUC: 0.8129
Epoch 22 Global_step 360000	Train_loss: 0.5159	Eval_GAUC: 0.8116	Eval_AUC: 0.8121
Epoch 22 Global_step 361000	Train_loss: 0.5168	Eval_GAUC: 0.8107	Eval_AUC: 0.8111
Epoch 22 Global_step 362000	Train_loss: 0.5171	Eval_GAUC: 0.8103	Eval_AUC: 0.8107
Epoch 22 Global_step 363000	Train_loss: 0.5181	Eval_GAUC: 0.8079	Eval_AUC: 0.8085
Epoch 22 Global_step 364000	Train_loss: 0.5185	Eval_GAUC: 0.8064	Eval_AUC: 0.8072
Epoch 22 Global_step 365000	Train_loss: 0.5181	Eval_GAUC: 0.8058	Eval_AUC: 0.8067
Epoch 22 DONE	Cost time: 85301.13
Epoch 23 Global_step 366000	Train_loss: 0.4284	Eval_GAUC: 0.8049	Eval_AUC: 0.8058
Epoch 23 Global_step 367000	Train_loss: 0.5170	Eval_GAUC: 0.8036	Eval_AUC: 0.8046
Epoch 23 Global_step 368000	Train_loss: 0.5168	Eval_GAUC: 0.8004	Eval_AUC: 0.8015
Epoch 23 Global_step 369000	Train_loss: 0.5164	Eval_GAUC: 0.7986	Eval_AUC: 0.7999
Epoch 23 Global_step 370000	Train_loss: 0.5178	Eval_GAUC: 0.7961	Eval_AUC: 0.7971
Epoch 23 Global_step 371000	Train_loss: 0.5177	Eval_GAUC: 0.7950	Eval_AUC: 0.7960
Epoch 23 Global_step 372000	Train_loss: 0.5182	Eval_GAUC: 0.7908	Eval_AUC: 0.7918
Epoch 23 Global_step 373000	Train_loss: 0.5171	Eval_GAUC: 0.7889	Eval_AUC: 0.7898
Epoch 23 Global_step 374000	Train_loss: 0.5181	Eval_GAUC: 0.7832	Eval_AUC: 0.7845
Epoch 23 Global_step 375000	Train_loss: 0.5191	Eval_GAUC: 0.7810	Eval_AUC: 0.7826
Epoch 23 Global_step 376000	Train_loss: 0.5181	Eval_GAUC: 0.7743	Eval_AUC: 0.7758
Epoch 23 Global_step 377000	Train_loss: 0.5182	Eval_GAUC: 0.7720	Eval_AUC: 0.7736
Epoch 23 Global_step 378000	Train_loss: 0.5173	Eval_GAUC: 0.7689	Eval_AUC: 0.7705
Epoch 23 Global_step 379000	Train_loss: 0.5159	Eval_GAUC: 0.7610	Eval_AUC: 0.7627
Epoch 23 Global_step 380000	Train_loss: 0.5155	Eval_GAUC: 0.7540	Eval_AUC: 0.7561
Epoch 23 Global_step 381000	Train_loss: 0.5184	Eval_GAUC: 0.7506	Eval_AUC: 0.7528
Epoch 23 DONE	Cost time: 89023.86
Epoch 24 Global_step 382000	Train_loss: 0.4911	Eval_GAUC: 0.7392	Eval_AUC: 0.7413
Epoch 24 Global_step 383000	Train_loss: 0.5159	Eval_GAUC: 0.7264	Eval_AUC: 0.7290
Epoch 24 Global_step 384000	Train_loss: 0.5181	Eval_GAUC: 0.7238	Eval_AUC: 0.7267
Epoch 24 Global_step 385000	Train_loss: 0.5165	Eval_GAUC: 0.7178	Eval_AUC: 0.7208
Epoch 24 Global_step 386000	Train_loss: 0.5173	Eval_GAUC: 0.7097	Eval_AUC: 0.7127
Epoch 24 Global_step 387000	Train_loss: 0.5156	Eval_GAUC: 0.7006	Eval_AUC: 0.7035
Epoch 24 Global_step 388000	Train_loss: 0.5180	Eval_GAUC: 0.6898	Eval_AUC: 0.6929
Epoch 24 Global_step 389000	Train_loss: 0.5170	Eval_GAUC: 0.6853	Eval_AUC: 0.6887
Epoch 24 Global_step 390000	Train_loss: 0.5148	Eval_GAUC: 0.6729	Eval_AUC: 0.6764
Epoch 24 Global_step 391000	Train_loss: 0.5154	Eval_GAUC: 0.6600	Eval_AUC: 0.6633
Epoch 24 Global_step 392000	Train_loss: 0.5149	Eval_GAUC: 0.6377	Eval_AUC: 0.6410
Epoch 24 Global_step 393000	Train_loss: 0.5152	Eval_GAUC: 0.6541	Eval_AUC: 0.6576
Epoch 24 Global_step 394000	Train_loss: 0.5160	Eval_GAUC: 0.6309	Eval_AUC: 0.6345
Epoch 24 Global_step 395000	Train_loss: 0.5159	Eval_GAUC: 0.6228	Eval_AUC: 0.6265
Epoch 24 Global_step 396000	Train_loss: 0.5150	Eval_GAUC: 0.6278	Eval_AUC: 0.6317
Epoch 24 DONE	Cost time: 92731.82
Epoch 25 Global_step 397000	Train_loss: 0.0383	Eval_GAUC: 0.6323	Eval_AUC: 0.6365
Epoch 25 Global_step 398000	Train_loss: 0.5171	Eval_GAUC: 0.6234	Eval_AUC: 0.6275
Epoch 25 Global_step 399000	Train_loss: 0.5146	Eval_GAUC: 0.6043	Eval_AUC: 0.6081
Epoch 25 Global_step 400000	Train_loss: 0.5139	Eval_GAUC: 0.6144	Eval_AUC: 0.6185
Epoch 25 Global_step 401000	Train_loss: 0.5165	Eval_GAUC: 0.6032	Eval_AUC: 0.6072
Epoch 25 Global_step 402000	Train_loss: 0.5153	Eval_GAUC: 0.5837	Eval_AUC: 0.5869
Epoch 25 Global_step 403000	Train_loss: 0.5159	Eval_GAUC: 0.6021	Eval_AUC: 0.6062
Epoch 25 Global_step 404000	Train_loss: 0.5141	Eval_GAUC: 0.5940	Eval_AUC: 0.5978
Epoch 25 Global_step 405000	Train_loss: 0.5139	Eval_GAUC: 0.5816	Eval_AUC: 0.5849
Epoch 25 Global_step 406000	Train_loss: 0.5130	Eval_GAUC: 0.5850	Eval_AUC: 0.5887
Epoch 25 Global_step 407000	Train_loss: 0.5133	Eval_GAUC: 0.5798	Eval_AUC: 0.5833
Epoch 25 Global_step 408000	Train_loss: 0.5132	Eval_GAUC: 0.5693	Eval_AUC: 0.5726
Epoch 25 Global_step 409000	Train_loss: 0.5132	Eval_GAUC: 0.5457	Eval_AUC: 0.5490
Epoch 25 Global_step 410000	Train_loss: 0.5145	Eval_GAUC: 0.5771	Eval_AUC: 0.5807
Epoch 25 Global_step 411000	Train_loss: 0.5129	Eval_GAUC: 0.5459	Eval_AUC: 0.5491
Epoch 25 Global_step 412000	Train_loss: 0.5139	Eval_GAUC: 0.5537	Eval_AUC: 0.5574
Epoch 25 DONE	Cost time: 96426.30
Epoch 26 Global_step 413000	Train_loss: 0.1014	Eval_GAUC: 0.5514	Eval_AUC: 0.5549
Epoch 26 Global_step 414000	Train_loss: 0.5125	Eval_GAUC: 0.5768	Eval_AUC: 0.5806
Epoch 26 Global_step 415000	Train_loss: 0.5130	Eval_GAUC: 0.5518	Eval_AUC: 0.5554
Epoch 26 Global_step 416000	Train_loss: 0.5136	Eval_GAUC: 0.5356	Eval_AUC: 0.5390
Epoch 26 Global_step 417000	Train_loss: 0.5126	Eval_GAUC: 0.5440	Eval_AUC: 0.5474
Epoch 26 Global_step 418000	Train_loss: 0.5127	Eval_GAUC: 0.5735	Eval_AUC: 0.5772
Epoch 26 Global_step 419000	Train_loss: 0.5135	Eval_GAUC: 0.5424	Eval_AUC: 0.5459
Epoch 26 Global_step 420000	Train_loss: 0.5131	Eval_GAUC: 0.5434	Eval_AUC: 0.5470
Epoch 26 Global_step 421000	Train_loss: 0.5133	Eval_GAUC: 0.5441	Eval_AUC: 0.5477
Epoch 26 Global_step 422000	Train_loss: 0.5141	Eval_GAUC: 0.5296	Eval_AUC: 0.5330
Epoch 26 Global_step 423000	Train_loss: 0.5132	Eval_GAUC: 0.5607	Eval_AUC: 0.5645
Epoch 26 Global_step 424000	Train_loss: 0.5129	Eval_GAUC: 0.5365	Eval_AUC: 0.5399
Epoch 26 Global_step 425000	Train_loss: 0.5125	Eval_GAUC: 0.5695	Eval_AUC: 0.5733
Epoch 26 Global_step 426000	Train_loss: 0.5118	Eval_GAUC: 0.5565	Eval_AUC: 0.5602
Epoch 26 Global_step 427000	Train_loss: 0.5114	Eval_GAUC: 0.5563	Eval_AUC: 0.5600
Epoch 26 Global_step 428000	Train_loss: 0.5136	Eval_GAUC: 0.5336	Eval_AUC: 0.5372
Epoch 26 DONE	Cost time: 100150.98
Epoch 27 Global_step 429000	Train_loss: 0.1645	Eval_GAUC: 0.5344	Eval_AUC: 0.5380
Epoch 27 Global_step 430000	Train_loss: 0.5122	Eval_GAUC: 0.5314	Eval_AUC: 0.5350
Epoch 27 Global_step 431000	Train_loss: 0.5110	Eval_GAUC: 0.5293	Eval_AUC: 0.5328
Epoch 27 Global_step 432000	Train_loss: 0.5117	Eval_GAUC: 0.5436	Eval_AUC: 0.5473
Epoch 27 Global_step 433000	Train_loss: 0.5106	Eval_GAUC: 0.5368	Eval_AUC: 0.5407
Epoch 27 Global_step 434000	Train_loss: 0.5138	Eval_GAUC: 0.5653	Eval_AUC: 0.5694
Epoch 27 Global_step 435000	Train_loss: 0.5116	Eval_GAUC: 0.5609	Eval_AUC: 0.5650
Epoch 27 Global_step 436000	Train_loss: 0.5109	Eval_GAUC: 0.5620	Eval_AUC: 0.5662
