2019-09-16 14:44:27.692280: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-09-16 14:44:27.982623: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:0e:00.0
totalMemory: 11.17GiB freeMemory: 10.73GiB
2019-09-16 14:44:28.266135: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 1 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:83:00.0
totalMemory: 11.17GiB freeMemory: 10.74GiB
2019-09-16 14:44:28.527757: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 2 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:84:00.0
totalMemory: 11.17GiB freeMemory: 10.73GiB
2019-09-16 14:44:28.528005: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Device peer to peer matrix
2019-09-16 14:44:28.528066: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1051] DMA: 0 1 2 
2019-09-16 14:44:28.528079: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 0:   Y N N 
2019-09-16 14:44:28.528087: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 1:   N Y Y 
2019-09-16 14:44:28.528093: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 2:   N Y Y 
2019-09-16 14:44:28.528118: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:0e:00.0, compute capability: 3.7)
2019-09-16 14:44:28.528129: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:1) -> (device: 1, name: Tesla K80, pci bus id: 0000:83:00.0, compute capability: 3.7)
2019-09-16 14:44:28.528138: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:2) -> (device: 2, name: Tesla K80, pci bus id: 0000:84:00.0, compute capability: 3.7)
User_count: 409000 Item_count: 46426 Cate_count: 6
len_cate_list:  46426
test_set_0_5:  [(117682, [35427, 2506, 19335, 18467, 19310, 17458], (18532, 1137)), (9751, [19419, 29828, 10976, 10412, 10380, 40538, 39435, 39437, 37415, 36742, 11506], (45105, 38769)), (326074, [14887, 39036], (39185, 7303)), (94909, [19221], (45874, 24548)), (328570, [28529], (29224, 22711))]
****user_emb_w--shape**** <bound method TensorShape.as_list of TensorShape([Dimension(409000), Dimension(128)])>
****user_emb_w--shape**** (409000, 128)
****ic--shape***** <bound method TensorShape.as_list of TensorShape([Dimension(None)])>
****ic--shape***** (?,)
****i_emb--shape**** <bound method TensorShape.as_list of TensorShape([Dimension(None), Dimension(128)])>
****i_emb--shape**** (?, 128)
****ib--shape***** (?,)
****jc--shape**** (?,)
***j_emb--shape**** (?, 128)
****j_b--shape**** (?,)
****hc--shape**** (?, ?)
****h_emb--shape**** (?, ?, 128)
****hist_i--shape**** (?, 1, 128)
****u_emb_i--shape**** (?, 128)
[None, 128]
[None, 128]
[None, 128]
[None, 128]
[None, 100, 128]
[None, 2]
test_gauc: 0.5079	 test_auc: 0.5061
Epoch 0 Global_step 1000	Train_loss: 0.6939	Eval_GAUC: 0.8048	Eval_AUC: 0.8052
Epoch 11 Global_step 184000	Train_loss: 0.5162	Eval_GAUC: 0.8144	Eval_AUC: 0.8144
Epoch 11 Global_step 185000	Train_loss: 0.5184	Eval_GAUC: 0.8145	Eval_AUC: 0.8144
Epoch 11 Global_step 186000	Train_loss: 0.5188	Eval_GAUC: 0.8145	Eval_AUC: 0.8144
Epoch 11 Global_step 187000	Train_loss: 0.5181	Eval_GAUC: 0.8146	Eval_AUC: 0.8144
Epoch 11 Global_step 188000	Train_loss: 0.5154	Eval_GAUC: 0.8145	Eval_AUC: 0.8144
Epoch 11 Global_step 189000	Train_loss: 0.5164	Eval_GAUC: 0.8146	Eval_AUC: 0.8144
Epoch 11 Global_step 190000	Train_loss: 0.5155	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 11 DONE	Cost time: 52000.27
Epoch 12 Global_step 191000	Train_loss: 0.2453	Eval_GAUC: 0.8148	Eval_AUC: 0.8145
Epoch 12 Global_step 192000	Train_loss: 0.5172	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 12 Global_step 193000	Train_loss: 0.5147	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 12 Global_step 194000	Train_loss: 0.5164	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 12 Global_step 195000	Train_loss: 0.5144	Eval_GAUC: 0.8147	Eval_AUC: 0.8144
Epoch 12 Global_step 196000	Train_loss: 0.5155	Eval_GAUC: 0.8145	Eval_AUC: 0.8144
Epoch 12 Global_step 197000	Train_loss: 0.5153	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 12 Global_step 198000	Train_loss: 0.5156	Eval_GAUC: 0.8146	Eval_AUC: 0.8144
Epoch 12 Global_step 199000	Train_loss: 0.5158	Eval_GAUC: 0.8146	Eval_AUC: 0.8144
Epoch 12 Global_step 200000	Train_loss: 0.5141	Eval_GAUC: 0.8145	Eval_AUC: 0.8144
Epoch 12 Global_step 201000	Train_loss: 0.5141	Eval_GAUC: 0.8145	Eval_AUC: 0.8144
Epoch 12 Global_step 202000	Train_loss: 0.5137	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 12 Global_step 203000	Train_loss: 0.5153	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 12 Global_step 204000	Train_loss: 0.5135	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 12 Global_step 205000	Train_loss: 0.5142	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 12 Global_step 206000	Train_loss: 0.5135	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 12 DONE	Cost time: 55718.62
Epoch 13 Global_step 207000	Train_loss: 0.3081	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 13 Global_step 208000	Train_loss: 0.5142	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 13 Global_step 209000	Train_loss: 0.5157	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 13 Global_step 210000	Train_loss: 0.5128	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 13 Global_step 211000	Train_loss: 0.5133	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 13 Global_step 212000	Train_loss: 0.5129	Eval_GAUC: 0.8147	Eval_AUC: 0.8144
Epoch 13 Global_step 213000	Train_loss: 0.5121	Eval_GAUC: 0.8147	Eval_AUC: 0.8144
Epoch 13 Global_step 214000	Train_loss: 0.5135	Eval_GAUC: 0.8146	Eval_AUC: 0.8144
Epoch 13 Global_step 215000	Train_loss: 0.5118	Eval_GAUC: 0.8146	Eval_AUC: 0.8144
Epoch 13 Global_step 216000	Train_loss: 0.5117	Eval_GAUC: 0.8145	Eval_AUC: 0.8144
Epoch 13 Global_step 217000	Train_loss: 0.5140	Eval_GAUC: 0.8146	Eval_AUC: 0.8144
Epoch 13 Global_step 218000	Train_loss: 0.5134	Eval_GAUC: 0.8147	Eval_AUC: 0.8144
Epoch 13 Global_step 219000	Train_loss: 0.5112	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 13 Global_step 220000	Train_loss: 0.5105	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 13 Global_step 221000	Train_loss: 0.5121	Eval_GAUC: 0.8148	Eval_AUC: 0.8145
Epoch 13 Global_step 222000	Train_loss: 0.5132	Eval_GAUC: 0.8148	Eval_AUC: 0.8146
Epoch 13 DONE	Cost time: 59445.34
Epoch 14 Global_step 223000	Train_loss: 0.3693	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 14 Global_step 224000	Train_loss: 0.5121	Eval_GAUC: 0.8148	Eval_AUC: 0.8145
Epoch 14 Global_step 225000	Train_loss: 0.5116	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 14 Global_step 226000	Train_loss: 0.5125	Eval_GAUC: 0.8145	Eval_AUC: 0.8144
Epoch 14 Global_step 227000	Train_loss: 0.5102	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 14 Global_step 228000	Train_loss: 0.5089	Eval_GAUC: 0.8144	Eval_AUC: 0.8145
Epoch 14 Global_step 229000	Train_loss: 0.5119	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 14 Global_step 230000	Train_loss: 0.5121	Eval_GAUC: 0.8146	Eval_AUC: 0.8144
Epoch 14 Global_step 231000	Train_loss: 0.5126	Eval_GAUC: 0.8146	Eval_AUC: 0.8144
Epoch 14 Global_step 232000	Train_loss: 0.5115	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 14 Global_step 233000	Train_loss: 0.5114	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 14 Global_step 234000	Train_loss: 0.5109	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 14 Global_step 235000	Train_loss: 0.5101	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 14 Global_step 236000	Train_loss: 0.5102	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 14 Global_step 237000	Train_loss: 0.5107	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 14 Global_step 238000	Train_loss: 0.5115	Eval_GAUC: 0.8148	Eval_AUC: 0.8146
Epoch 14 DONE	Cost time: 63175.12
Epoch 15 Global_step 239000	Train_loss: 0.4315	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 15 Global_step 240000	Train_loss: 0.5079	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 15 Global_step 241000	Train_loss: 0.5138	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 15 Global_step 242000	Train_loss: 0.5079	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 15 Global_step 243000	Train_loss: 0.5085	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 15 Global_step 244000	Train_loss: 0.5106	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 15 Global_step 245000	Train_loss: 0.5100	Eval_GAUC: 0.8148	Eval_AUC: 0.8145
Epoch 15 Global_step 246000	Train_loss: 0.5110	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 15 Global_step 247000	Train_loss: 0.5093	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 15 Global_step 248000	Train_loss: 0.5088	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 15 Global_step 249000	Train_loss: 0.5087	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 15 Global_step 250000	Train_loss: 0.5087	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 15 Global_step 251000	Train_loss: 0.5094	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 15 Global_step 252000	Train_loss: 0.5104	Eval_GAUC: 0.8148	Eval_AUC: 0.8145
Epoch 15 Global_step 253000	Train_loss: 0.5093	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 15 Global_step 254000	Train_loss: 0.5130	Eval_GAUC: 0.8147	Eval_AUC: 0.8146
Epoch 15 DONE	Cost time: 66906.09
Epoch 16 Global_step 255000	Train_loss: 0.4901	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 16 Global_step 256000	Train_loss: 0.5089	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 16 Global_step 257000	Train_loss: 0.5086	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 16 Global_step 258000	Train_loss: 0.5095	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 16 Global_step 259000	Train_loss: 0.5081	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 16 Global_step 260000	Train_loss: 0.5093	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 16 Global_step 261000	Train_loss: 0.5084	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 16 Global_step 262000	Train_loss: 0.5096	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 16 Global_step 263000	Train_loss: 0.5089	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 16 Global_step 264000	Train_loss: 0.5079	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 16 Global_step 265000	Train_loss: 0.5104	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 16 Global_step 266000	Train_loss: 0.5082	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 16 Global_step 267000	Train_loss: 0.5070	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 16 Global_step 268000	Train_loss: 0.5080	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 16 Global_step 269000	Train_loss: 0.5092	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 16 DONE	Cost time: 70591.96
Epoch 17 Global_step 270000	Train_loss: 0.0463	Eval_GAUC: 0.8146	Eval_AUC: 0.8146
Epoch 17 Global_step 271000	Train_loss: 0.5050	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 272000	Train_loss: 0.5071	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 273000	Train_loss: 0.5070	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 274000	Train_loss: 0.5096	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 275000	Train_loss: 0.5075	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 276000	Train_loss: 0.5090	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 277000	Train_loss: 0.5070	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 278000	Train_loss: 0.5088	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 279000	Train_loss: 0.5093	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 280000	Train_loss: 0.5070	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 17 Global_step 281000	Train_loss: 0.5082	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 17 Global_step 282000	Train_loss: 0.5058	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 17 Global_step 283000	Train_loss: 0.5072	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 17 Global_step 284000	Train_loss: 0.5052	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 17 Global_step 285000	Train_loss: 0.5084	Eval_GAUC: 0.8145	Eval_AUC: 0.8146
Epoch 17 DONE	Cost time: 74299.85
Epoch 18 Global_step 286000	Train_loss: 0.1081	Eval_GAUC: 0.8147	Eval_AUC: 0.8146
Epoch 18 Global_step 287000	Train_loss: 0.5049	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 18 Global_step 288000	Train_loss: 0.5056	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 18 Global_step 289000	Train_loss: 0.5052	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 18 Global_step 290000	Train_loss: 0.5096	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 18 Global_step 291000	Train_loss: 0.5044	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 18 Global_step 292000	Train_loss: 0.5079	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 18 Global_step 293000	Train_loss: 0.5058	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 18 Global_step 294000	Train_loss: 0.5079	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 18 Global_step 295000	Train_loss: 0.5087	Eval_GAUC: 0.8147	Eval_AUC: 0.8145
Epoch 18 Global_step 296000	Train_loss: 0.5051	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 18 Global_step 297000	Train_loss: 0.5069	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 18 Global_step 298000	Train_loss: 0.5078	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 18 Global_step 299000	Train_loss: 0.5062	Eval_GAUC: 0.8144	Eval_AUC: 0.8145
Epoch 18 Global_step 300000	Train_loss: 0.5058	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 18 Global_step 301000	Train_loss: 0.5075	Eval_GAUC: 0.8146	Eval_AUC: 0.8146
Epoch 18 DONE	Cost time: 77993.80
Epoch 19 Global_step 302000	Train_loss: 0.1708	Eval_GAUC: 0.8146	Eval_AUC: 0.8146
Epoch 19 Global_step 303000	Train_loss: 0.5015	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 19 Global_step 304000	Train_loss: 0.5066	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 19 Global_step 305000	Train_loss: 0.5085	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 19 Global_step 306000	Train_loss: 0.5064	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 19 Global_step 307000	Train_loss: 0.5050	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 19 Global_step 308000	Train_loss: 0.5056	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 19 Global_step 309000	Train_loss: 0.5058	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 19 Global_step 310000	Train_loss: 0.5061	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 19 Global_step 311000	Train_loss: 0.5052	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 19 Global_step 312000	Train_loss: 0.5062	Eval_GAUC: 0.8145	Eval_AUC: 0.8145
Epoch 19 Global_step 313000	Train_loss: 0.5039	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 19 Global_step 314000	Train_loss: 0.5055	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 19 Global_step 315000	Train_loss: 0.5084	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 19 Global_step 316000	Train_loss: 0.5057	Eval_GAUC: 0.8146	Eval_AUC: 0.8145
Epoch 19 Global_step 317000	Train_loss: 0.5036	Eval_GAUC: 0.8146	Eval_AUC: 0.8146
Epoch 19 DONE	Cost time: 81572.32
best test_gauc: 0.8159102814142659
