2019-09-11 14:24:44.985698: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-09-11 14:24:45.312733: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:0d:00.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2019-09-11 14:24:45.572049: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 1 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:0e:00.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2019-09-11 14:24:45.572373: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Device peer to peer matrix
2019-09-11 14:24:45.572405: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1051] DMA: 0 1 
2019-09-11 14:24:45.572414: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 0:   Y Y 
2019-09-11 14:24:45.572420: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 1:   Y Y 
2019-09-11 14:24:45.572436: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:0d:00.0, compute capability: 3.7)
2019-09-11 14:24:45.572443: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:1) -> (device: 1, name: Tesla K80, pci bus id: 0000:0e:00.0, compute capability: 3.7)
User_count: 192403 Item_count: 63001 Cate_count: 801
len_cate_list:  63001
test_set_0_5:  [(114981, [24265, 8283, 43319, 45475], (56743, 31087)), (50580, [42354, 19191, 13067, 33134, 33800, 58952], (43604, 12255)), (172652, [28839, 32507, 34101, 34339], (49205, 2002)), (98577, [299, 5127, 6140, 14805, 15916, 20120], (17961, 29586)), (147658, [4932, 3674, 10339, 19888], (20257, 45347))]
[None, 128]
[None, 128]
[None, 128]
[None, 128]
[None, 100, 128]
[None, 2]
test_gauc: 0.5118	 test_auc: 0.5118
Epoch 0 Global_step 1000	Train_loss: 0.6974	Eval_GAUC: 0.7581	Eval_AUC: 0.7559
Epoch 5 Global_step 208000	Train_loss: 0.4148	Eval_GAUC: 0.8670	Eval_AUC: 0.8673
Epoch 5 Global_step 209000	Train_loss: 0.4162	Eval_GAUC: 0.8613	Eval_AUC: 0.8617
Epoch 5 Global_step 210000	Train_loss: 0.4142	Eval_GAUC: 0.8600	Eval_AUC: 0.8610
Epoch 5 Global_step 211000	Train_loss: 0.4156	Eval_GAUC: 0.8614	Eval_AUC: 0.8622
Epoch 5 Global_step 212000	Train_loss: 0.4158	Eval_GAUC: 0.8595	Eval_AUC: 0.8611
Epoch 5 Global_step 213000	Train_loss: 0.4202	Eval_GAUC: 0.8596	Eval_AUC: 0.8603
Epoch 5 Global_step 214000	Train_loss: 0.4198	Eval_GAUC: 0.8608	Eval_AUC: 0.8610
Epoch 5 Global_step 215000	Train_loss: 0.4199	Eval_GAUC: 0.8707	Eval_AUC: 0.8709
Epoch 5 Global_step 216000	Train_loss: 0.4199	Eval_GAUC: 0.8566	Eval_AUC: 0.8566
Epoch 5 Global_step 217000	Train_loss: 0.4198	Eval_GAUC: 0.8646	Eval_AUC: 0.8651
Epoch 5 Global_step 218000	Train_loss: 0.4190	Eval_GAUC: 0.8650	Eval_AUC: 0.8655
Epoch 5 Global_step 219000	Train_loss: 0.4193	Eval_GAUC: 0.8608	Eval_AUC: 0.8609
Epoch 5 Global_step 220000	Train_loss: 0.4186	Eval_GAUC: 0.8671	Eval_AUC: 0.8673
Epoch 5 Global_step 221000	Train_loss: 0.4159	Eval_GAUC: 0.8669	Eval_AUC: 0.8677
Epoch 5 Global_step 222000	Train_loss: 0.4207	Eval_GAUC: 0.8605	Eval_AUC: 0.8610
Epoch 5 Global_step 223000	Train_loss: 0.4226	Eval_GAUC: 0.8674	Eval_AUC: 0.8680
Epoch 5 Global_step 224000	Train_loss: 0.4209	Eval_GAUC: 0.8667	Eval_AUC: 0.8666
Epoch 5 Global_step 225000	Train_loss: 0.4185	Eval_GAUC: 0.8730	Eval_AUC: 0.8733
Epoch 5 Global_step 226000	Train_loss: 0.4211	Eval_GAUC: 0.8684	Eval_AUC: 0.8690
Epoch 5 Global_step 227000	Train_loss: 0.4205	Eval_GAUC: 0.8664	Eval_AUC: 0.8669
Epoch 5 Global_step 228000	Train_loss: 0.4180	Eval_GAUC: 0.8642	Eval_AUC: 0.8653
Epoch 5 Global_step 229000	Train_loss: 0.4208	Eval_GAUC: 0.8687	Eval_AUC: 0.8693
Epoch 5 Global_step 230000	Train_loss: 0.4201	Eval_GAUC: 0.8719	Eval_AUC: 0.8721
Epoch 5 Global_step 231000	Train_loss: 0.4221	Eval_GAUC: 0.8687	Eval_AUC: 0.8690
Epoch 5 Global_step 232000	Train_loss: 0.4198	Eval_GAUC: 0.8690	Eval_AUC: 0.8694
Epoch 5 Global_step 233000	Train_loss: 0.4187	Eval_GAUC: 0.8622	Eval_AUC: 0.8627
Epoch 5 Global_step 234000	Train_loss: 0.4204	Eval_GAUC: 0.8732	Eval_AUC: 0.8737
Epoch 5 Global_step 235000	Train_loss: 0.4221	Eval_GAUC: 0.8624	Eval_AUC: 0.8632
Epoch 5 Global_step 236000	Train_loss: 0.4209	Eval_GAUC: 0.8670	Eval_AUC: 0.8676
Epoch 5 Global_step 237000	Train_loss: 0.4195	Eval_GAUC: 0.8734	Eval_AUC: 0.8733
Epoch 5 Global_step 238000	Train_loss: 0.4202	Eval_GAUC: 0.8686	Eval_AUC: 0.8690
Epoch 5 Global_step 239000	Train_loss: 0.4234	Eval_GAUC: 0.8737	Eval_AUC: 0.8743
Epoch 5 Global_step 240000	Train_loss: 0.4230	Eval_GAUC: 0.8606	Eval_AUC: 0.8610
Epoch 5 Global_step 241000	Train_loss: 0.4173	Eval_GAUC: 0.8756	Eval_AUC: 0.8760
Epoch 5 Global_step 242000	Train_loss: 0.4219	Eval_GAUC: 0.8734	Eval_AUC: 0.8737
Epoch 5 Global_step 243000	Train_loss: 0.4229	Eval_GAUC: 0.8701	Eval_AUC: 0.8701
Epoch 5 Global_step 244000	Train_loss: 0.4156	Eval_GAUC: 0.8785	Eval_AUC: 0.8784
Epoch 5 DONE	Cost time: 8058.97
Epoch 6 Global_step 245000	Train_loss: 0.1647	Eval_GAUC: 0.8654	Eval_AUC: 0.8653
Epoch 6 Global_step 246000	Train_loss: 0.3830	Eval_GAUC: 0.8737	Eval_AUC: 0.8734
Epoch 6 Global_step 247000	Train_loss: 0.3893	Eval_GAUC: 0.8659	Eval_AUC: 0.8662
Epoch 6 Global_step 248000	Train_loss: 0.3869	Eval_GAUC: 0.8750	Eval_AUC: 0.8746
Epoch 6 Global_step 249000	Train_loss: 0.3922	Eval_GAUC: 0.8698	Eval_AUC: 0.8697
Epoch 6 Global_step 250000	Train_loss: 0.3925	Eval_GAUC: 0.8763	Eval_AUC: 0.8756
Epoch 6 Global_step 251000	Train_loss: 0.3973	Eval_GAUC: 0.8694	Eval_AUC: 0.8693
Epoch 6 Global_step 252000	Train_loss: 0.3947	Eval_GAUC: 0.8713	Eval_AUC: 0.8713
Epoch 6 Global_step 253000	Train_loss: 0.3950	Eval_GAUC: 0.8746	Eval_AUC: 0.8748
Epoch 6 Global_step 254000	Train_loss: 0.3959	Eval_GAUC: 0.8703	Eval_AUC: 0.8702
Epoch 6 Global_step 255000	Train_loss: 0.3938	Eval_GAUC: 0.8769	Eval_AUC: 0.8768
Epoch 6 Global_step 256000	Train_loss: 0.4009	Eval_GAUC: 0.8724	Eval_AUC: 0.8724
Epoch 6 Global_step 257000	Train_loss: 0.3994	Eval_GAUC: 0.8677	Eval_AUC: 0.8679
Epoch 6 Global_step 258000	Train_loss: 0.4008	Eval_GAUC: 0.8852	Eval_AUC: 0.8847
Epoch 6 Global_step 259000	Train_loss: 0.3987	Eval_GAUC: 0.8671	Eval_AUC: 0.8674
Epoch 6 Global_step 260000	Train_loss: 0.4049	Eval_GAUC: 0.8727	Eval_AUC: 0.8730
Epoch 6 Global_step 261000	Train_loss: 0.4031	Eval_GAUC: 0.8744	Eval_AUC: 0.8757
Epoch 6 Global_step 262000	Train_loss: 0.4023	Eval_GAUC: 0.8719	Eval_AUC: 0.8730
Epoch 6 Global_step 263000	Train_loss: 0.4041	Eval_GAUC: 0.8675	Eval_AUC: 0.8683
Epoch 6 Global_step 264000	Train_loss: 0.4044	Eval_GAUC: 0.8745	Eval_AUC: 0.8750
Epoch 6 Global_step 265000	Train_loss: 0.3977	Eval_GAUC: 0.8739	Eval_AUC: 0.8745
Epoch 6 Global_step 266000	Train_loss: 0.4047	Eval_GAUC: 0.8753	Eval_AUC: 0.8758
Epoch 6 Global_step 267000	Train_loss: 0.4052	Eval_GAUC: 0.8794	Eval_AUC: 0.8802
Epoch 6 Global_step 268000	Train_loss: 0.4068	Eval_GAUC: 0.8781	Eval_AUC: 0.8786
Epoch 6 Global_step 269000	Train_loss: 0.4034	Eval_GAUC: 0.8721	Eval_AUC: 0.8727
Epoch 6 Global_step 270000	Train_loss: 0.4042	Eval_GAUC: 0.8730	Eval_AUC: 0.8733
Epoch 6 Global_step 271000	Train_loss: 0.4055	Eval_GAUC: 0.8767	Eval_AUC: 0.8767
Epoch 6 Global_step 272000	Train_loss: 0.4070	Eval_GAUC: 0.8756	Eval_AUC: 0.8759
Epoch 6 Global_step 273000	Train_loss: 0.4064	Eval_GAUC: 0.8748	Eval_AUC: 0.8752
Epoch 6 Global_step 274000	Train_loss: 0.4080	Eval_GAUC: 0.8793	Eval_AUC: 0.8797
Epoch 6 Global_step 275000	Train_loss: 0.4037	Eval_GAUC: 0.8829	Eval_AUC: 0.8830
Epoch 6 Global_step 276000	Train_loss: 0.4065	Eval_GAUC: 0.8731	Eval_AUC: 0.8734
Epoch 6 Global_step 277000	Train_loss: 0.4059	Eval_GAUC: 0.8822	Eval_AUC: 0.8824
Epoch 6 Global_step 278000	Train_loss: 0.4041	Eval_GAUC: 0.8781	Eval_AUC: 0.8780
Epoch 6 Global_step 279000	Train_loss: 0.4062	Eval_GAUC: 0.8828	Eval_AUC: 0.8823
Epoch 6 Global_step 280000	Train_loss: 0.4052	Eval_GAUC: 0.8775	Eval_AUC: 0.8780
Epoch 6 Global_step 281000	Train_loss: 0.4059	Eval_GAUC: 0.8772	Eval_AUC: 0.8779
Epoch 6 Global_step 282000	Train_loss: 0.4075	Eval_GAUC: 0.8766	Eval_AUC: 0.8767
Epoch 6 Global_step 283000	Train_loss: 0.4086	Eval_GAUC: 0.8773	Eval_AUC: 0.8774
Epoch 6 Global_step 284000	Train_loss: 0.4046	Eval_GAUC: 0.8785	Eval_AUC: 0.8785
Epoch 6 Global_step 285000	Train_loss: 0.4047	Eval_GAUC: 0.8762	Eval_AUC: 0.8764
Epoch 6 DONE	Cost time: 9454.52
Epoch 7 Global_step 286000	Train_loss: 0.2413	Eval_GAUC: 0.8773	Eval_AUC: 0.8775
Epoch 7 Global_step 287000	Train_loss: 0.3665	Eval_GAUC: 0.8724	Eval_AUC: 0.8724
Epoch 7 Global_step 288000	Train_loss: 0.3639	Eval_GAUC: 0.8762	Eval_AUC: 0.8765
Epoch 7 Global_step 289000	Train_loss: 0.3637	Eval_GAUC: 0.8734	Eval_AUC: 0.8734
Epoch 7 Global_step 290000	Train_loss: 0.3719	Eval_GAUC: 0.8784	Eval_AUC: 0.8792
Epoch 7 Global_step 291000	Train_loss: 0.3778	Eval_GAUC: 0.8753	Eval_AUC: 0.8757
Epoch 7 Global_step 292000	Train_loss: 0.3723	Eval_GAUC: 0.8791	Eval_AUC: 0.8795
Epoch 7 Global_step 293000	Train_loss: 0.3772	Eval_GAUC: 0.8767	Eval_AUC: 0.8774
Epoch 7 Global_step 294000	Train_loss: 0.3792	Eval_GAUC: 0.8734	Eval_AUC: 0.8742
Epoch 7 Global_step 295000	Train_loss: 0.3770	Eval_GAUC: 0.8809	Eval_AUC: 0.8815
Epoch 7 Global_step 296000	Train_loss: 0.3787	Eval_GAUC: 0.8713	Eval_AUC: 0.8719
Epoch 7 Global_step 297000	Train_loss: 0.3839	Eval_GAUC: 0.8748	Eval_AUC: 0.8755
Epoch 7 Global_step 298000	Train_loss: 0.3816	Eval_GAUC: 0.8816	Eval_AUC: 0.8827
Epoch 7 Global_step 299000	Train_loss: 0.3826	Eval_GAUC: 0.8767	Eval_AUC: 0.8776
Epoch 7 Global_step 300000	Train_loss: 0.3854	Eval_GAUC: 0.8750	Eval_AUC: 0.8752
Epoch 7 Global_step 301000	Train_loss: 0.3866	Eval_GAUC: 0.8727	Eval_AUC: 0.8730
Epoch 7 Global_step 302000	Train_loss: 0.3851	Eval_GAUC: 0.8801	Eval_AUC: 0.8798
Epoch 7 Global_step 303000	Train_loss: 0.3827	Eval_GAUC: 0.8741	Eval_AUC: 0.8741
Epoch 7 Global_step 304000	Train_loss: 0.3870	Eval_GAUC: 0.8755	Eval_AUC: 0.8758
Epoch 7 Global_step 305000	Train_loss: 0.3909	Eval_GAUC: 0.8825	Eval_AUC: 0.8827
Epoch 7 Global_step 306000	Train_loss: 0.3895	Eval_GAUC: 0.8853	Eval_AUC: 0.8861
Epoch 7 Global_step 307000	Train_loss: 0.3886	Eval_GAUC: 0.8800	Eval_AUC: 0.8807
Epoch 7 Global_step 308000	Train_loss: 0.3899	Eval_GAUC: 0.8766	Eval_AUC: 0.8768
Epoch 7 Global_step 309000	Train_loss: 0.3861	Eval_GAUC: 0.8787	Eval_AUC: 0.8796
Epoch 7 Global_step 310000	Train_loss: 0.3913	Eval_GAUC: 0.8882	Eval_AUC: 0.8888
Epoch 7 Global_step 311000	Train_loss: 0.3868	Eval_GAUC: 0.8811	Eval_AUC: 0.8820
Epoch 7 Global_step 312000	Train_loss: 0.3933	Eval_GAUC: 0.8787	Eval_AUC: 0.8794
Epoch 7 Global_step 313000	Train_loss: 0.3892	Eval_GAUC: 0.8823	Eval_AUC: 0.8828
Epoch 7 Global_step 314000	Train_loss: 0.3906	Eval_GAUC: 0.8853	Eval_AUC: 0.8858
Epoch 7 Global_step 315000	Train_loss: 0.3947	Eval_GAUC: 0.8859	Eval_AUC: 0.8860
Epoch 7 Global_step 316000	Train_loss: 0.3924	Eval_GAUC: 0.8813	Eval_AUC: 0.8818
Epoch 7 Global_step 317000	Train_loss: 0.3897	Eval_GAUC: 0.8756	Eval_AUC: 0.8756
Epoch 7 Global_step 318000	Train_loss: 0.3964	Eval_GAUC: 0.8789	Eval_AUC: 0.8793
Epoch 7 Global_step 319000	Train_loss: 0.3953	Eval_GAUC: 0.8778	Eval_AUC: 0.8782
Epoch 7 Global_step 320000	Train_loss: 0.3942	Eval_GAUC: 0.8814	Eval_AUC: 0.8822
Epoch 7 Global_step 321000	Train_loss: 0.3933	Eval_GAUC: 0.8801	Eval_AUC: 0.8802
Epoch 7 Global_step 322000	Train_loss: 0.3963	Eval_GAUC: 0.8867	Eval_AUC: 0.8868
Epoch 7 Global_step 323000	Train_loss: 0.3945	Eval_GAUC: 0.8849	Eval_AUC: 0.8849
Epoch 7 Global_step 324000	Train_loss: 0.3920	Eval_GAUC: 0.8851	Eval_AUC: 0.8851
Epoch 7 Global_step 325000	Train_loss: 0.3937	Eval_GAUC: 0.8826	Eval_AUC: 0.8829
Epoch 7 Global_step 326000	Train_loss: 0.3975	Eval_GAUC: 0.8827	Eval_AUC: 0.8821
Epoch 7 DONE	Cost time: 10851.94
Epoch 8 Global_step 327000	Train_loss: 0.3100	Eval_GAUC: 0.8801	Eval_AUC: 0.8794
Epoch 8 Global_step 328000	Train_loss: 0.3460	Eval_GAUC: 0.8781	Eval_AUC: 0.8776
Epoch 8 Global_step 329000	Train_loss: 0.3502	Eval_GAUC: 0.8794	Eval_AUC: 0.8789
Epoch 8 Global_step 330000	Train_loss: 0.3499	Eval_GAUC: 0.8814	Eval_AUC: 0.8807
Epoch 8 Global_step 331000	Train_loss: 0.3479	Eval_GAUC: 0.8800	Eval_AUC: 0.8802
Epoch 8 Global_step 332000	Train_loss: 0.3569	Eval_GAUC: 0.8779	Eval_AUC: 0.8784
Epoch 8 Global_step 333000	Train_loss: 0.3560	Eval_GAUC: 0.8762	Eval_AUC: 0.8769
Epoch 8 Global_step 334000	Train_loss: 0.3579	Eval_GAUC: 0.8760	Eval_AUC: 0.8755
Epoch 8 Global_step 335000	Train_loss: 0.3666	Eval_GAUC: 0.8823	Eval_AUC: 0.8823
Epoch 8 Global_step 336000	Train_loss: 0.3609	Eval_GAUC: 0.8767	Eval_AUC: 0.8765
Epoch 8 Global_step 337000	Train_loss: 0.3595	Eval_GAUC: 0.8807	Eval_AUC: 0.8808
Epoch 8 Global_step 338000	Train_loss: 0.3592	Eval_GAUC: 0.8788	Eval_AUC: 0.8790
Epoch 8 Global_step 339000	Train_loss: 0.3600	Eval_GAUC: 0.8790	Eval_AUC: 0.8791
Epoch 8 Global_step 340000	Train_loss: 0.3546	Eval_GAUC: 0.8805	Eval_AUC: 0.8806
Epoch 8 Global_step 341000	Train_loss: 0.3552	Eval_GAUC: 0.8833	Eval_AUC: 0.8831
Epoch 8 Global_step 342000	Train_loss: 0.3551	Eval_GAUC: 0.8797	Eval_AUC: 0.8799
Epoch 8 Global_step 343000	Train_loss: 0.3580	Eval_GAUC: 0.8778	Eval_AUC: 0.8778
Epoch 8 Global_step 344000	Train_loss: 0.3558	Eval_GAUC: 0.8808	Eval_AUC: 0.8809
Epoch 8 Global_step 345000	Train_loss: 0.3573	Eval_GAUC: 0.8817	Eval_AUC: 0.8815
Epoch 8 Global_step 346000	Train_loss: 0.3545	Eval_GAUC: 0.8838	Eval_AUC: 0.8835
Epoch 8 Global_step 347000	Train_loss: 0.3560	Eval_GAUC: 0.8818	Eval_AUC: 0.8818
Epoch 8 Global_step 348000	Train_loss: 0.3575	Eval_GAUC: 0.8840	Eval_AUC: 0.8841
Epoch 8 Global_step 349000	Train_loss: 0.3531	Eval_GAUC: 0.8817	Eval_AUC: 0.8819
Epoch 8 Global_step 350000	Train_loss: 0.3592	Eval_GAUC: 0.8818	Eval_AUC: 0.8819
Epoch 8 Global_step 351000	Train_loss: 0.3564	Eval_GAUC: 0.8842	Eval_AUC: 0.8845
Epoch 8 Global_step 352000	Train_loss: 0.3562	Eval_GAUC: 0.8800	Eval_AUC: 0.8800
Epoch 8 Global_step 353000	Train_loss: 0.3539	Eval_GAUC: 0.8807	Eval_AUC: 0.8808
Epoch 8 Global_step 354000	Train_loss: 0.3604	Eval_GAUC: 0.8823	Eval_AUC: 0.8823
Epoch 8 Global_step 355000	Train_loss: 0.3575	Eval_GAUC: 0.8812	Eval_AUC: 0.8811
Epoch 8 Global_step 356000	Train_loss: 0.3555	Eval_GAUC: 0.8813	Eval_AUC: 0.8812
Epoch 8 Global_step 357000	Train_loss: 0.3558	Eval_GAUC: 0.8825	Eval_AUC: 0.8827
Epoch 8 Global_step 358000	Train_loss: 0.3555	Eval_GAUC: 0.8813	Eval_AUC: 0.8810
Epoch 8 Global_step 359000	Train_loss: 0.3561	Eval_GAUC: 0.8830	Eval_AUC: 0.8832
Epoch 8 Global_step 360000	Train_loss: 0.3601	Eval_GAUC: 0.8830	Eval_AUC: 0.8829
Epoch 8 Global_step 361000	Train_loss: 0.3598	Eval_GAUC: 0.8821	Eval_AUC: 0.8823
Epoch 8 Global_step 362000	Train_loss: 0.3595	Eval_GAUC: 0.8832	Eval_AUC: 0.8837
Epoch 8 Global_step 363000	Train_loss: 0.3555	Eval_GAUC: 0.8833	Eval_AUC: 0.8835
Epoch 8 Global_step 364000	Train_loss: 0.3560	Eval_GAUC: 0.8847	Eval_AUC: 0.8849
Epoch 8 Global_step 365000	Train_loss: 0.3604	Eval_GAUC: 0.8814	Eval_AUC: 0.8815
Epoch 8 Global_step 366000	Train_loss: 0.3554	Eval_GAUC: 0.8816	Eval_AUC: 0.8818
Epoch 8 DONE	Cost time: 12253.64
Epoch 9 Global_step 367000	Train_loss: 0.0446	Eval_GAUC: 0.8837	Eval_AUC: 0.8839
Epoch 9 Global_step 368000	Train_loss: 0.3203	Eval_GAUC: 0.8811	Eval_AUC: 0.8812
Epoch 9 Global_step 369000	Train_loss: 0.3207	Eval_GAUC: 0.8811	Eval_AUC: 0.8811
Epoch 9 Global_step 370000	Train_loss: 0.3238	Eval_GAUC: 0.8811	Eval_AUC: 0.8812
Epoch 9 Global_step 371000	Train_loss: 0.3210	Eval_GAUC: 0.8812	Eval_AUC: 0.8813
Epoch 9 Global_step 372000	Train_loss: 0.3226	Eval_GAUC: 0.8801	Eval_AUC: 0.8800
Epoch 9 Global_step 373000	Train_loss: 0.3227	Eval_GAUC: 0.8791	Eval_AUC: 0.8789
Epoch 9 Global_step 374000	Train_loss: 0.3216	Eval_GAUC: 0.8790	Eval_AUC: 0.8789
Epoch 9 Global_step 375000	Train_loss: 0.3236	Eval_GAUC: 0.8804	Eval_AUC: 0.8804
Epoch 9 Global_step 376000	Train_loss: 0.3229	Eval_GAUC: 0.8804	Eval_AUC: 0.8804
Epoch 9 Global_step 377000	Train_loss: 0.3243	Eval_GAUC: 0.8812	Eval_AUC: 0.8815
Epoch 9 Global_step 378000	Train_loss: 0.3234	Eval_GAUC: 0.8803	Eval_AUC: 0.8805
Epoch 9 Global_step 379000	Train_loss: 0.3221	Eval_GAUC: 0.8796	Eval_AUC: 0.8797
Epoch 9 Global_step 380000	Train_loss: 0.3237	Eval_GAUC: 0.8784	Eval_AUC: 0.8786
Epoch 9 Global_step 381000	Train_loss: 0.3244	Eval_GAUC: 0.8820	Eval_AUC: 0.8821
Epoch 9 Global_step 382000	Train_loss: 0.3240	Eval_GAUC: 0.8813	Eval_AUC: 0.8811
Epoch 9 Global_step 383000	Train_loss: 0.3252	Eval_GAUC: 0.8790	Eval_AUC: 0.8790
Epoch 9 Global_step 384000	Train_loss: 0.3296	Eval_GAUC: 0.8812	Eval_AUC: 0.8813
Epoch 9 Global_step 385000	Train_loss: 0.3260	Eval_GAUC: 0.8818	Eval_AUC: 0.8816
Epoch 9 Global_step 386000	Train_loss: 0.3268	Eval_GAUC: 0.8818	Eval_AUC: 0.8821
Epoch 9 Global_step 387000	Train_loss: 0.3263	Eval_GAUC: 0.8785	Eval_AUC: 0.8784
Epoch 9 Global_step 388000	Train_loss: 0.3296	Eval_GAUC: 0.8782	Eval_AUC: 0.8784
Epoch 9 Global_step 389000	Train_loss: 0.3319	Eval_GAUC: 0.8799	Eval_AUC: 0.8800
Epoch 9 Global_step 390000	Train_loss: 0.3286	Eval_GAUC: 0.8824	Eval_AUC: 0.8823
Epoch 9 Global_step 391000	Train_loss: 0.3322	Eval_GAUC: 0.8807	Eval_AUC: 0.8810
Epoch 9 Global_step 392000	Train_loss: 0.3299	Eval_GAUC: 0.8778	Eval_AUC: 0.8778
Epoch 9 Global_step 393000	Train_loss: 0.3288	Eval_GAUC: 0.8806	Eval_AUC: 0.8804
Epoch 9 Global_step 394000	Train_loss: 0.3302	Eval_GAUC: 0.8785	Eval_AUC: 0.8786
Epoch 9 Global_step 395000	Train_loss: 0.3331	Eval_GAUC: 0.8808	Eval_AUC: 0.8808
Epoch 9 Global_step 396000	Train_loss: 0.3305	Eval_GAUC: 0.8789	Eval_AUC: 0.8784
Epoch 9 Global_step 397000	Train_loss: 0.3326	Eval_GAUC: 0.8800	Eval_AUC: 0.8800
Epoch 9 Global_step 398000	Train_loss: 0.3306	Eval_GAUC: 0.8771	Eval_AUC: 0.8774
Epoch 9 Global_step 399000	Train_loss: 0.3292	Eval_GAUC: 0.8811	Eval_AUC: 0.8810
Epoch 9 Global_step 400000	Train_loss: 0.3325	Eval_GAUC: 0.8814	Eval_AUC: 0.8812
Epoch 9 Global_step 401000	Train_loss: 0.3336	Eval_GAUC: 0.8843	Eval_AUC: 0.8840
Epoch 9 Global_step 402000	Train_loss: 0.3346	Eval_GAUC: 0.8777	Eval_AUC: 0.8774
Epoch 9 Global_step 403000	Train_loss: 0.3322	Eval_GAUC: 0.8818	Eval_AUC: 0.8818
Epoch 9 Global_step 404000	Train_loss: 0.3372	Eval_GAUC: 0.8806	Eval_AUC: 0.8810
Epoch 9 Global_step 405000	Train_loss: 0.3346	Eval_GAUC: 0.8865	Eval_AUC: 0.8863
Epoch 9 Global_step 406000	Train_loss: 0.3358	Eval_GAUC: 0.8817	Eval_AUC: 0.8818
Epoch 9 Global_step 407000	Train_loss: 0.3314	Eval_GAUC: 0.8810	Eval_AUC: 0.8812
Epoch 9 DONE	Cost time: 13673.54
Epoch 10 Global_step 408000	Train_loss: 0.1138	Eval_GAUC: 0.8835	Eval_AUC: 0.8835
Epoch 10 Global_step 409000	Train_loss: 0.3065	Eval_GAUC: 0.8775	Eval_AUC: 0.8775
Epoch 10 Global_step 410000	Train_loss: 0.3020	Eval_GAUC: 0.8763	Eval_AUC: 0.8765
Epoch 10 Global_step 411000	Train_loss: 0.3077	Eval_GAUC: 0.8821	Eval_AUC: 0.8822
Epoch 10 Global_step 412000	Train_loss: 0.3023	Eval_GAUC: 0.8764	Eval_AUC: 0.8764
Epoch 10 Global_step 413000	Train_loss: 0.3082	Eval_GAUC: 0.8776	Eval_AUC: 0.8777
Epoch 10 Global_step 414000	Train_loss: 0.3057	Eval_GAUC: 0.8791	Eval_AUC: 0.8793
Epoch 10 Global_step 415000	Train_loss: 0.3079	Eval_GAUC: 0.8792	Eval_AUC: 0.8792
Epoch 10 Global_step 416000	Train_loss: 0.3104	Eval_GAUC: 0.8770	Eval_AUC: 0.8769
Epoch 10 Global_step 417000	Train_loss: 0.3134	Eval_GAUC: 0.8790	Eval_AUC: 0.8790
Epoch 10 Global_step 418000	Train_loss: 0.3128	Eval_GAUC: 0.8809	Eval_AUC: 0.8808
Epoch 10 Global_step 419000	Train_loss: 0.3102	Eval_GAUC: 0.8741	Eval_AUC: 0.8742
Epoch 10 Global_step 420000	Train_loss: 0.3134	Eval_GAUC: 0.8792	Eval_AUC: 0.8793
Epoch 10 Global_step 421000	Train_loss: 0.3125	Eval_GAUC: 0.8805	Eval_AUC: 0.8806
Epoch 10 Global_step 422000	Train_loss: 0.3160	Eval_GAUC: 0.8817	Eval_AUC: 0.8816
Epoch 10 Global_step 423000	Train_loss: 0.3132	Eval_GAUC: 0.8800	Eval_AUC: 0.8797
Epoch 10 Global_step 424000	Train_loss: 0.3188	Eval_GAUC: 0.8786	Eval_AUC: 0.8791
Epoch 10 Global_step 425000	Train_loss: 0.3119	Eval_GAUC: 0.8794	Eval_AUC: 0.8796
Epoch 10 Global_step 426000	Train_loss: 0.3147	Eval_GAUC: 0.8791	Eval_AUC: 0.8795
Epoch 10 Global_step 427000	Train_loss: 0.3196	Eval_GAUC: 0.8798	Eval_AUC: 0.8801
Epoch 10 Global_step 428000	Train_loss: 0.3178	Eval_GAUC: 0.8805	Eval_AUC: 0.8807
Epoch 10 Global_step 429000	Train_loss: 0.3204	Eval_GAUC: 0.8793	Eval_AUC: 0.8793
Epoch 10 Global_step 430000	Train_loss: 0.3220	Eval_GAUC: 0.8792	Eval_AUC: 0.8796
Epoch 10 Global_step 431000	Train_loss: 0.3238	Eval_GAUC: 0.8827	Eval_AUC: 0.8826
Epoch 10 Global_step 432000	Train_loss: 0.3201	Eval_GAUC: 0.8799	Eval_AUC: 0.8804
Epoch 10 Global_step 433000	Train_loss: 0.3218	Eval_GAUC: 0.8800	Eval_AUC: 0.8803
Epoch 10 Global_step 434000	Train_loss: 0.3218	Eval_GAUC: 0.8808	Eval_AUC: 0.8810
