2019-09-16 14:41:03.880322: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-09-16 14:41:04.176501: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:83:00.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2019-09-16 14:41:04.428195: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 1 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:0e:00.0
totalMemory: 11.17GiB freeMemory: 11.04GiB
2019-09-16 14:41:04.428298: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Device peer to peer matrix
2019-09-16 14:41:04.428328: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1051] DMA: 0 1 
2019-09-16 14:41:04.428338: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 0:   Y N 
2019-09-16 14:41:04.428344: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1061] 1:   N Y 
2019-09-16 14:41:04.428362: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:83:00.0, compute capability: 3.7)
2019-09-16 14:41:04.428372: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:1) -> (device: 1, name: Tesla K80, pci bus id: 0000:0e:00.0, compute capability: 3.7)
User_count: 409000 Item_count: 46426 Cate_count: 6
len_cate_list:  46426
test_set_0_5:  [(117682, [35427, 2506, 19335, 18467, 19310, 17458], (18532, 1137)), (9751, [19419, 29828, 10976, 10412, 10380, 40538, 39435, 39437, 37415, 36742, 11506], (45105, 38769)), (326074, [14887, 39036], (39185, 7303)), (94909, [19221], (45874, 24548)), (328570, [28529], (29224, 22711))]
****user_emb_w--shape**** <bound method TensorShape.as_list of TensorShape([Dimension(409000), Dimension(128)])>
****user_emb_w--shape**** (409000, 128)
****ic--shape***** <bound method TensorShape.as_list of TensorShape([Dimension(None)])>
****ic--shape***** (?,)
****i_emb--shape**** <bound method TensorShape.as_list of TensorShape([Dimension(None), Dimension(128)])>
****i_emb--shape**** (?, 128)
****ib--shape***** (?,)
****jc--shape**** (?,)
***j_emb--shape**** (?, 128)
****j_b--shape**** (?,)
****hc--shape**** (?, ?)
****h_emb--shape**** (?, ?, 128)
****hist_i--shape**** (?, 1, 128)
****u_emb_i--shape**** (?, 128)
[None, 128]
[None, 128]
[None, 128]
[None, 128]
[None, 100, 128]
[None, 2]
test_gauc: 0.5079	 test_auc: 0.5061
Epoch 0 Global_step 1000	Train_loss: 0.6952	Eval_GAUC: 0.8041	Eval_AUC: 0.8042
Epoch 6 Global_step 197000	Train_loss: 0.5141	Eval_GAUC: 0.8144	Eval_AUC: 0.8141
Epoch 6 Global_step 198000	Train_loss: 0.5142	Eval_GAUC: 0.8144	Eval_AUC: 0.8141
Epoch 6 Global_step 199000	Train_loss: 0.5161	Eval_GAUC: 0.8143	Eval_AUC: 0.8141
Epoch 6 Global_step 200000	Train_loss: 0.5138	Eval_GAUC: 0.8143	Eval_AUC: 0.8141
Epoch 6 Global_step 201000	Train_loss: 0.5151	Eval_GAUC: 0.8143	Eval_AUC: 0.8141
Epoch 6 Global_step 202000	Train_loss: 0.5159	Eval_GAUC: 0.8144	Eval_AUC: 0.8141
Epoch 6 Global_step 203000	Train_loss: 0.5131	Eval_GAUC: 0.8144	Eval_AUC: 0.8141
Epoch 6 Global_step 204000	Train_loss: 0.5133	Eval_GAUC: 0.8144	Eval_AUC: 0.8141
Epoch 6 Global_step 205000	Train_loss: 0.5140	Eval_GAUC: 0.8143	Eval_AUC: 0.8141
Epoch 6 Global_step 206000	Train_loss: 0.5138	Eval_GAUC: 0.8144	Eval_AUC: 0.8141
Epoch 6 Global_step 207000	Train_loss: 0.5155	Eval_GAUC: 0.8144	Eval_AUC: 0.8141
Epoch 6 Global_step 208000	Train_loss: 0.5125	Eval_GAUC: 0.8143	Eval_AUC: 0.8141
Epoch 6 Global_step 209000	Train_loss: 0.5133	Eval_GAUC: 0.8143	Eval_AUC: 0.8141
Epoch 6 Global_step 210000	Train_loss: 0.5182	Eval_GAUC: 0.8141	Eval_AUC: 0.8141
Epoch 6 Global_step 211000	Train_loss: 0.5152	Eval_GAUC: 0.8141	Eval_AUC: 0.8141
Epoch 6 Global_step 212000	Train_loss: 0.5144	Eval_GAUC: 0.8142	Eval_AUC: 0.8141
Epoch 6 Global_step 213000	Train_loss: 0.5147	Eval_GAUC: 0.8142	Eval_AUC: 0.8141
Epoch 6 Global_step 214000	Train_loss: 0.5133	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 6 Global_step 215000	Train_loss: 0.5147	Eval_GAUC: 0.8142	Eval_AUC: 0.8141
Epoch 6 Global_step 216000	Train_loss: 0.5147	Eval_GAUC: 0.8142	Eval_AUC: 0.8141
Epoch 6 Global_step 217000	Train_loss: 0.5157	Eval_GAUC: 0.8141	Eval_AUC: 0.8141
Epoch 6 Global_step 218000	Train_loss: 0.5143	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 6 Global_step 219000	Train_loss: 0.5150	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 6 Global_step 220000	Train_loss: 0.5131	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 6 Global_step 221000	Train_loss: 0.5180	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 6 Global_step 222000	Train_loss: 0.5132	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 6 DONE	Cost time: 22024.00
Epoch 7 Global_step 223000	Train_loss: 0.3711	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 224000	Train_loss: 0.5118	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 225000	Train_loss: 0.5131	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 226000	Train_loss: 0.5126	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 227000	Train_loss: 0.5124	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 7 Global_step 228000	Train_loss: 0.5095	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 7 Global_step 229000	Train_loss: 0.5123	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 7 Global_step 230000	Train_loss: 0.5084	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 231000	Train_loss: 0.5129	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 7 Global_step 232000	Train_loss: 0.5121	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 7 Global_step 233000	Train_loss: 0.5140	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 7 Global_step 234000	Train_loss: 0.5120	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 235000	Train_loss: 0.5113	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 236000	Train_loss: 0.5130	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 237000	Train_loss: 0.5125	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 7 Global_step 238000	Train_loss: 0.5102	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 239000	Train_loss: 0.5100	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 7 Global_step 240000	Train_loss: 0.5131	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 7 Global_step 241000	Train_loss: 0.5140	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 7 Global_step 242000	Train_loss: 0.5129	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 7 Global_step 243000	Train_loss: 0.5108	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 244000	Train_loss: 0.5105	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 7 Global_step 245000	Train_loss: 0.5101	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 246000	Train_loss: 0.5120	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 247000	Train_loss: 0.5136	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 248000	Train_loss: 0.5104	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 249000	Train_loss: 0.5111	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 250000	Train_loss: 0.5114	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 251000	Train_loss: 0.5099	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 7 Global_step 252000	Train_loss: 0.5093	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 7 Global_step 253000	Train_loss: 0.5121	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 7 Global_step 254000	Train_loss: 0.5090	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 7 DONE	Cost time: 25169.11
Epoch 8 Global_step 255000	Train_loss: 0.4953	Eval_GAUC: 0.8142	Eval_AUC: 0.8143
Epoch 8 Global_step 256000	Train_loss: 0.5090	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 8 Global_step 257000	Train_loss: 0.5101	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 8 Global_step 258000	Train_loss: 0.5080	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 8 Global_step 259000	Train_loss: 0.5082	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 8 Global_step 260000	Train_loss: 0.5105	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 8 Global_step 261000	Train_loss: 0.5099	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 8 Global_step 262000	Train_loss: 0.5089	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 8 Global_step 263000	Train_loss: 0.5081	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 8 Global_step 264000	Train_loss: 0.5123	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 8 Global_step 265000	Train_loss: 0.5077	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 8 Global_step 266000	Train_loss: 0.5063	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 8 Global_step 267000	Train_loss: 0.5084	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 8 Global_step 268000	Train_loss: 0.5078	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 8 Global_step 269000	Train_loss: 0.5109	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 8 Global_step 270000	Train_loss: 0.5096	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 8 Global_step 271000	Train_loss: 0.5091	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 8 Global_step 272000	Train_loss: 0.5051	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 8 Global_step 273000	Train_loss: 0.5074	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 8 Global_step 274000	Train_loss: 0.5106	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 8 Global_step 275000	Train_loss: 0.5116	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 8 Global_step 276000	Train_loss: 0.5109	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 8 Global_step 277000	Train_loss: 0.5088	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 8 Global_step 278000	Train_loss: 0.5075	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 8 Global_step 279000	Train_loss: 0.5096	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 8 Global_step 280000	Train_loss: 0.5086	Eval_GAUC: 0.8145	Eval_AUC: 0.8143
Epoch 8 Global_step 281000	Train_loss: 0.5091	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 8 Global_step 282000	Train_loss: 0.5086	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 8 Global_step 283000	Train_loss: 0.5083	Eval_GAUC: 0.8145	Eval_AUC: 0.8143
Epoch 8 Global_step 284000	Train_loss: 0.5102	Eval_GAUC: 0.8145	Eval_AUC: 0.8143
Epoch 8 Global_step 285000	Train_loss: 0.5106	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 8 DONE	Cost time: 28297.99
Epoch 9 Global_step 286000	Train_loss: 0.1136	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 9 Global_step 287000	Train_loss: 0.5057	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 288000	Train_loss: 0.5071	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 9 Global_step 289000	Train_loss: 0.5069	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 290000	Train_loss: 0.5101	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 291000	Train_loss: 0.5071	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 292000	Train_loss: 0.5061	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 293000	Train_loss: 0.5034	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 294000	Train_loss: 0.5057	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 9 Global_step 295000	Train_loss: 0.5097	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 9 Global_step 296000	Train_loss: 0.5077	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 9 Global_step 297000	Train_loss: 0.5080	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 298000	Train_loss: 0.5096	Eval_GAUC: 0.8145	Eval_AUC: 0.8143
Epoch 9 Global_step 299000	Train_loss: 0.5113	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 300000	Train_loss: 0.5048	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 301000	Train_loss: 0.5056	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 9 Global_step 302000	Train_loss: 0.5064	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 303000	Train_loss: 0.5082	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 9 Global_step 304000	Train_loss: 0.5065	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 9 Global_step 305000	Train_loss: 0.5073	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 9 Global_step 306000	Train_loss: 0.5060	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 9 Global_step 307000	Train_loss: 0.5052	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 9 Global_step 308000	Train_loss: 0.5093	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 9 Global_step 309000	Train_loss: 0.5053	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 9 Global_step 310000	Train_loss: 0.5052	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 9 Global_step 311000	Train_loss: 0.5078	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 9 Global_step 312000	Train_loss: 0.5067	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 9 Global_step 313000	Train_loss: 0.5056	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 9 Global_step 314000	Train_loss: 0.5063	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 9 Global_step 315000	Train_loss: 0.5087	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 316000	Train_loss: 0.5084	Eval_GAUC: 0.8144	Eval_AUC: 0.8143
Epoch 9 Global_step 317000	Train_loss: 0.5079	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 9 DONE	Cost time: 31445.46
Epoch 10 Global_step 318000	Train_loss: 0.2374	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 10 Global_step 319000	Train_loss: 0.5056	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 10 Global_step 320000	Train_loss: 0.5022	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 10 Global_step 321000	Train_loss: 0.5043	Eval_GAUC: 0.8142	Eval_AUC: 0.8143
Epoch 10 Global_step 322000	Train_loss: 0.5027	Eval_GAUC: 0.8142	Eval_AUC: 0.8143
Epoch 10 Global_step 323000	Train_loss: 0.5006	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 10 Global_step 324000	Train_loss: 0.5076	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 10 Global_step 325000	Train_loss: 0.5044	Eval_GAUC: 0.8142	Eval_AUC: 0.8143
Epoch 10 Global_step 326000	Train_loss: 0.5067	Eval_GAUC: 0.8142	Eval_AUC: 0.8143
Epoch 10 Global_step 327000	Train_loss: 0.5051	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 10 Global_step 328000	Train_loss: 0.5038	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 10 Global_step 329000	Train_loss: 0.5061	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 10 Global_step 330000	Train_loss: 0.5047	Eval_GAUC: 0.8141	Eval_AUC: 0.8143
Epoch 10 Global_step 331000	Train_loss: 0.5036	Eval_GAUC: 0.8142	Eval_AUC: 0.8143
Epoch 10 Global_step 332000	Train_loss: 0.5072	Eval_GAUC: 0.8143	Eval_AUC: 0.8143
Epoch 10 Global_step 333000	Train_loss: 0.5059	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 10 Global_step 334000	Train_loss: 0.5058	Eval_GAUC: 0.8142	Eval_AUC: 0.8142
Epoch 10 Global_step 335000	Train_loss: 0.5076	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 10 Global_step 336000	Train_loss: 0.5049	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 337000	Train_loss: 0.5091	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 338000	Train_loss: 0.5048	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 339000	Train_loss: 0.5041	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 340000	Train_loss: 0.5064	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 341000	Train_loss: 0.5055	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 10 Global_step 342000	Train_loss: 0.5033	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 343000	Train_loss: 0.5058	Eval_GAUC: 0.8145	Eval_AUC: 0.8142
Epoch 10 Global_step 344000	Train_loss: 0.5042	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 345000	Train_loss: 0.5057	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 346000	Train_loss: 0.5049	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 347000	Train_loss: 0.5056	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 348000	Train_loss: 0.5080	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 Global_step 349000	Train_loss: 0.5052	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 10 DONE	Cost time: 34581.02
Epoch 11 Global_step 350000	Train_loss: 0.3616	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 351000	Train_loss: 0.5060	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 352000	Train_loss: 0.5052	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 353000	Train_loss: 0.5031	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 354000	Train_loss: 0.5028	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 355000	Train_loss: 0.5041	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 356000	Train_loss: 0.5068	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 11 Global_step 357000	Train_loss: 0.5035	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 11 Global_step 358000	Train_loss: 0.5035	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 11 Global_step 359000	Train_loss: 0.5008	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 360000	Train_loss: 0.5005	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 11 Global_step 361000	Train_loss: 0.5008	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 11 Global_step 362000	Train_loss: 0.5020	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 11 Global_step 363000	Train_loss: 0.5043	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 364000	Train_loss: 0.5060	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 365000	Train_loss: 0.5010	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 11 Global_step 366000	Train_loss: 0.5029	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 367000	Train_loss: 0.5036	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 368000	Train_loss: 0.5015	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 369000	Train_loss: 0.5030	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 370000	Train_loss: 0.5079	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 371000	Train_loss: 0.5067	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 372000	Train_loss: 0.5052	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 373000	Train_loss: 0.5049	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 374000	Train_loss: 0.5051	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 375000	Train_loss: 0.5048	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 376000	Train_loss: 0.4995	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 377000	Train_loss: 0.5046	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 378000	Train_loss: 0.5035	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 379000	Train_loss: 0.5015	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 380000	Train_loss: 0.5031	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 Global_step 381000	Train_loss: 0.5040	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 11 DONE	Cost time: 37723.33
Epoch 12 Global_step 382000	Train_loss: 0.4858	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 383000	Train_loss: 0.5020	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 384000	Train_loss: 0.5093	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 385000	Train_loss: 0.5020	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 386000	Train_loss: 0.5040	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 12 Global_step 387000	Train_loss: 0.5064	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 12 Global_step 388000	Train_loss: 0.5033	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 389000	Train_loss: 0.5026	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 12 Global_step 390000	Train_loss: 0.5031	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 391000	Train_loss: 0.5037	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 392000	Train_loss: 0.5041	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 393000	Train_loss: 0.5031	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 394000	Train_loss: 0.5049	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 395000	Train_loss: 0.5045	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 396000	Train_loss: 0.5042	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 397000	Train_loss: 0.5052	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 398000	Train_loss: 0.5043	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 399000	Train_loss: 0.5035	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 400000	Train_loss: 0.5023	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 12 Global_step 401000	Train_loss: 0.5011	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 12 Global_step 402000	Train_loss: 0.5047	Eval_GAUC: 0.8143	Eval_AUC: 0.8142
Epoch 12 Global_step 403000	Train_loss: 0.5028	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 404000	Train_loss: 0.5020	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 405000	Train_loss: 0.5059	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 406000	Train_loss: 0.5020	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 407000	Train_loss: 0.5015	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 408000	Train_loss: 0.5034	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 409000	Train_loss: 0.5021	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 410000	Train_loss: 0.5046	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 411000	Train_loss: 0.5013	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 Global_step 412000	Train_loss: 0.5037	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 12 DONE	Cost time: 40849.77
Epoch 13 Global_step 413000	Train_loss: 0.1051	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 414000	Train_loss: 0.5065	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 415000	Train_loss: 0.5042	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 416000	Train_loss: 0.5046	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
Epoch 13 Global_step 417000	Train_loss: 0.5073	Eval_GAUC: 0.8144	Eval_AUC: 0.8142
